suite,config_id,env_label,seed,strategy,display,episode,width,height,fault_count,active_fault_count,offroute_fault_count,fault_probability,switch_episode,success,steps,mismatches,replans,shield_blocks,repeated_loop,patch_count,initial_prediction_error,final_prediction_error,initial_control_weighted_error,final_control_weighted_error,blocked_key_count,guard_true_positive,guard_false_positive,guard_precision,guard_recall,false_block_rate
guard_scope,faults1,faults1,3,ccra_region1_guard,CCRA radius 1,1,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,3,ccra_region1_guard,CCRA radius 1,2,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,3,ccra_region1_guard,CCRA radius 1,3,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,3,ccra_region1_guard,CCRA radius 1,4,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,3,ccra_region2_guard,CCRA radius 2,0,31,13,1,1,0,1.0,,1,37,1,37,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,3,ccra_region2_guard,CCRA radius 2,1,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,3,ccra_region2_guard,CCRA radius 2,2,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,3,ccra_region2_guard,CCRA radius 2,3,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,3,ccra_region2_guard,CCRA radius 2,4,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,3,ccra_action_guard,CCRA action,0,31,13,1,1,0,1.0,,0,8,1,9,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,ccra_action_guard,CCRA action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,ccra_action_guard,CCRA action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,ccra_action_guard,CCRA action,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,ccra_action_guard,CCRA action,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,global_action_repair,Global action,0,31,13,1,1,0,1.0,,0,10,3,11,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,global_action_repair,Global action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,global_action_repair,Global action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,global_action_repair,Global action,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,3,global_action_repair,Global action,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,ccra_exact_guard,CCRA exact,0,31,13,1,1,0,1.0,,1,33,1,33,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,4,ccra_exact_guard,CCRA exact,1,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,4,ccra_exact_guard,CCRA exact,2,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,4,ccra_exact_guard,CCRA exact,3,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,4,ccra_exact_guard,CCRA exact,4,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,4,ccra_row_guard,CCRA row,0,31,13,1,1,0,1.0,,1,33,1,33,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,4,ccra_row_guard,CCRA row,1,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,4,ccra_row_guard,CCRA row,2,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,4,ccra_row_guard,CCRA row,3,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,4,ccra_row_guard,CCRA row,4,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,4,ccra_column_guard,CCRA column,0,31,13,1,1,0,1.0,,0,3,1,4,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,4,ccra_column_guard,CCRA column,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,4,ccra_column_guard,CCRA column,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,4,ccra_column_guard,CCRA column,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,4,ccra_column_guard,CCRA column,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,4,ccra_region1_guard,CCRA radius 1,0,31,13,1,1,0,1.0,,1,35,1,35,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,4,ccra_region1_guard,CCRA radius 1,1,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,4,ccra_region1_guard,CCRA radius 1,2,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,4,ccra_region1_guard,CCRA radius 1,3,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,4,ccra_region1_guard,CCRA radius 1,4,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,4,ccra_region2_guard,CCRA radius 2,0,31,13,1,1,0,1.0,,1,37,1,37,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,4,ccra_region2_guard,CCRA radius 2,1,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,4,ccra_region2_guard,CCRA radius 2,2,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,4,ccra_region2_guard,CCRA radius 2,3,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,4,ccra_region2_guard,CCRA radius 2,4,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,4,ccra_action_guard,CCRA action,0,31,13,1,1,0,1.0,,0,3,1,4,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,ccra_action_guard,CCRA action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,ccra_action_guard,CCRA action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,ccra_action_guard,CCRA action,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,ccra_action_guard,CCRA action,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,global_action_repair,Global action,0,31,13,1,1,0,1.0,,0,5,3,6,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,global_action_repair,Global action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,global_action_repair,Global action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,global_action_repair,Global action,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,4,global_action_repair,Global action,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,ccra_exact_guard,CCRA exact,0,31,13,1,1,0,1.0,,1,33,1,33,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,5,ccra_exact_guard,CCRA exact,1,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,5,ccra_exact_guard,CCRA exact,2,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,5,ccra_exact_guard,CCRA exact,3,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,5,ccra_exact_guard,CCRA exact,4,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,5,ccra_row_guard,CCRA row,0,31,13,1,1,0,1.0,,1,33,1,33,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,5,ccra_row_guard,CCRA row,1,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,5,ccra_row_guard,CCRA row,2,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,5,ccra_row_guard,CCRA row,3,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,5,ccra_row_guard,CCRA row,4,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,5,ccra_column_guard,CCRA column,0,31,13,1,1,0,1.0,,0,15,1,16,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,5,ccra_column_guard,CCRA column,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,5,ccra_column_guard,CCRA column,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,5,ccra_column_guard,CCRA column,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,5,ccra_column_guard,CCRA column,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,5,ccra_region1_guard,CCRA radius 1,0,31,13,1,1,0,1.0,,1,35,1,35,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,5,ccra_region1_guard,CCRA radius 1,1,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,5,ccra_region1_guard,CCRA radius 1,2,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,5,ccra_region1_guard,CCRA radius 1,3,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,5,ccra_region1_guard,CCRA radius 1,4,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,5,ccra_region2_guard,CCRA radius 2,0,31,13,1,1,0,1.0,,1,37,1,37,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,5,ccra_region2_guard,CCRA radius 2,1,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,5,ccra_region2_guard,CCRA radius 2,2,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,5,ccra_region2_guard,CCRA radius 2,3,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,5,ccra_region2_guard,CCRA radius 2,4,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,5,ccra_action_guard,CCRA action,0,31,13,1,1,0,1.0,,0,15,1,16,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,ccra_action_guard,CCRA action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,ccra_action_guard,CCRA action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,ccra_action_guard,CCRA action,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,ccra_action_guard,CCRA action,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,global_action_repair,Global action,0,31,13,1,1,0,1.0,,0,17,3,18,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,global_action_repair,Global action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,global_action_repair,Global action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,global_action_repair,Global action,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,5,global_action_repair,Global action,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,ccra_exact_guard,CCRA exact,0,31,13,1,1,0,1.0,,1,33,1,33,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,6,ccra_exact_guard,CCRA exact,1,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,6,ccra_exact_guard,CCRA exact,2,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,6,ccra_exact_guard,CCRA exact,3,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,6,ccra_exact_guard,CCRA exact,4,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
guard_scope,faults1,faults1,6,ccra_row_guard,CCRA row,0,31,13,1,1,0,1.0,,1,33,1,33,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,6,ccra_row_guard,CCRA row,1,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,6,ccra_row_guard,CCRA row,2,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,6,ccra_row_guard,CCRA row,3,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,6,ccra_row_guard,CCRA row,4,31,13,1,1,0,1.0,,1,32,0,32,0,0,1,,0.017990074441687345,,0.2805727554179567,30.0,1.0,29.0,0.03333333333333333,1.0,0.9666666666666667
guard_scope,faults1,faults1,6,ccra_column_guard,CCRA column,0,31,13,1,1,0,1.0,,0,13,1,14,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,6,ccra_column_guard,CCRA column,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,6,ccra_column_guard,CCRA column,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,6,ccra_column_guard,CCRA column,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,6,ccra_column_guard,CCRA column,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.007444168734491315,,0.007739938080495356,13.0,1.0,12.0,0.07692307692307693,1.0,0.9230769230769231
guard_scope,faults1,faults1,6,ccra_region1_guard,CCRA radius 1,0,31,13,1,1,0,1.0,,1,35,1,35,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,6,ccra_region1_guard,CCRA radius 1,1,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,6,ccra_region1_guard,CCRA radius 1,2,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,6,ccra_region1_guard,CCRA radius 1,3,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,6,ccra_region1_guard,CCRA radius 1,4,31,13,1,1,0,1.0,,1,34,0,34,0,0,1,,0.004962779156327543,,0.030959752321981424,9.0,1.0,8.0,0.1111111111111111,1.0,0.8888888888888888
guard_scope,faults1,faults1,6,ccra_region2_guard,CCRA radius 2,0,31,13,1,1,0,1.0,,1,37,1,37,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,6,ccra_region2_guard,CCRA radius 2,1,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,6,ccra_region2_guard,CCRA radius 2,2,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,6,ccra_region2_guard,CCRA radius 2,3,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,6,ccra_region2_guard,CCRA radius 2,4,31,13,1,1,0,1.0,,1,36,0,36,0,0,1,,0.01488833746898263,,0.06191950464396285,25.0,1.0,24.0,0.04,1.0,0.96
guard_scope,faults1,faults1,6,ccra_action_guard,CCRA action,0,31,13,1,1,0,1.0,,0,13,1,14,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,ccra_action_guard,CCRA action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,ccra_action_guard,CCRA action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,ccra_action_guard,CCRA action,3,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,ccra_action_guard,CCRA action,4,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,global_action_repair,Global action,0,31,13,1,1,0,1.0,,0,15,3,16,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,global_action_repair,Global action,1,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
guard_scope,faults1,faults1,6,global_action_repair,Global action,2,31,13,1,1,0,1.0,,0,0,0,1,0,0,1,,0.2413151364764268,,0.5127708978328174,390.0,1.0,389.0,0.002564102564102564,1.0,0.9974358974358974
